"id"	"duration"	"codec"	"width"	"height"	"bitrate"	"framerate"	"i"	"p"	"b"	"frames"	"i_size"	"p_size"	"b_size"	"size"	"o_codec"	"o_bitrate"	"o_framerate"	"o_width"	"o_height"	"umem"	"utime"
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	24	1280	720	219480	24.23
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	24	1920	1080	219480	45.675
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	176	144	219480	2.628
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	320	240	219480	4.284
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	480	360	219480	6.78
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	640	480	219480	11.165
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	1280	720	219480	25.246
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	25	1920	1080	219480	46.167
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	176	144	219480	2.556
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	320	240	219480	4.272
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	480	360	219480	6.748
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	640	480	219480	11.065
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	1280	720	219480	26.298
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	3000000	29.97	1920	1080	219480	49.467
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	176	144	219480	1.924
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	320	240	219480	2.96
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	480	360	219480	4.312
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	640	480	219480	6.476
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	1280	720	219480	14.557
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	12	1920	1080	219480	27.61
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	176	144	219480	2.088
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	320	240	219480	3.284
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	480	360	219480	4.912
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	640	480	219480	7.624
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	1280	720	219480	17.413
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	15	1920	1080	219480	33.17
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	176	144	219480	2.536
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	320	240	219480	4.22
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	480	360	219480	6.568
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	640	480	219480	10.673
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	1280	720	219480	25.506
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	24	1920	1080	219480	48.263
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	176	144	219480	2.764
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	320	240	219480	4.312
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	480	360	219480	6.816
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	640	480	219480	11.017
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	1280	720	219480	26.222
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	25	1920	1080	219480	50.007
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	176	144	219480	2.548
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	320	240	219480	4.328
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	480	360	219480	6.828
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	640	480	219480	11.125
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	1280	720	219480	26.074
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"vp8"	5000000	29.97	1920	1080	219480	52.039
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	176	144	219480	0.868
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	320	240	219480	0.94
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	480	360	219480	0.872
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	640	480	219480	1.224
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	1280	720	219480	2.176
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	12	1920	1080	219480	3.852
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	176	144	219480	0.872
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	320	240	219480	1.044
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	480	360	219480	0.924
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	640	480	219480	1.3
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	1280	720	219480	2.368
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	15	1920	1080	219480	4.436
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	176	144	219480	0.932
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	320	240	219480	0.964
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	480	360	219480	1.104
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	640	480	219480	1.5
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	1280	720	219480	3.016
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	24	1920	1080	219480	5.852
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	176	144	219480	0.928
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	320	240	219480	0.984
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	480	360	219480	1.04
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	640	480	219480	1.468
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	1280	720	219480	3.072
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	25	1920	1080	219480	5.996
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	176	144	219480	0.928
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	320	240	219480	0.988
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	480	360	219480	1.056
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	640	480	219480	1.536
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	1280	720	219480	3.004
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	56000	29.97	1920	1080	219480	6.024
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	176	144	219480	0.964
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	320	240	219480	0.928
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	480	360	219480	0.888
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	640	480	219480	1.24
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	1280	720	219480	2.168
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	12	1920	1080	219480	3.888
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	176	144	219480	0.932
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	320	240	219480	0.944
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	480	360	219480	0.948
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	640	480	219480	1.292
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	1280	720	219480	2.416
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	15	1920	1080	219480	4.336
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	176	144	219480	0.976
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	320	240	219480	0.984
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	480	360	219480	1.052
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	640	480	219480	1.48
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	1280	720	219480	2.98
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	24	1920	1080	219480	5.808
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	176	144	219480	0.9
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	320	240	219480	1.028
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	480	360	219480	1.1
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	640	480	219480	1.516
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	1280	720	219480	3.04
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	25	1920	1080	219480	5.96
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	176	144	219480	0.932
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	320	240	219480	1.004
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	480	360	219480	1.04
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	640	480	219480	1.492
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	1280	720	219480	3.02
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	109000	29.97	1920	1080	219480	5.992
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	176	144	219480	0.896
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	320	240	219480	0.976
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	480	360	219480	0.924
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	640	480	219480	1.252
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	1280	720	219480	2.168
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	12	1920	1080	219480	3.888
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	176	144	219480	0.9
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	320	240	219480	0.956
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	480	360	219480	0.948
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	640	480	219480	1.308
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	1280	720	219480	2.444
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	15	1920	1080	219480	4.432
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	176	144	219480	0.992
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	320	240	219480	1.024
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	480	360	219480	1.044
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	640	480	219480	1.484
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	1280	720	219480	2.98
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	24	1920	1080	219480	5.812
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	176	144	219480	0.936
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	320	240	219480	1.068
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	480	360	219480	1.06
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	640	480	219480	1.512
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	1280	720	219480	3.072
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	25	1920	1080	219480	6.096
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	176	144	219480	0.96
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	320	240	219480	1.028
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	480	360	219480	1.064
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	640	480	219480	1.488
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	1280	720	219480	3.04
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	242000	29.97	1920	1080	219480	6.056
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	176	144	219480	0.888
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	320	240	219480	0.968
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	480	360	219480	0.956
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	640	480	219480	1.276
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	1280	720	219480	2.112
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	12	1920	1080	219480	3.888
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	176	144	219480	0.912
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	320	240	219480	0.988
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	480	360	219480	1.016
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	640	480	219480	1.332
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	1280	720	219480	2.392
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	15	1920	1080	219480	4.352
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	176	144	219480	0.964
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	320	240	219480	1.056
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	480	360	219480	1.108
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	640	480	219480	1.532
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	1280	720	219480	3.052
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	24	1920	1080	219480	5.784
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	176	144	219480	0.984
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	320	240	219480	1.072
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	480	360	219480	1.108
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	640	480	219480	1.524
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	1280	720	219480	3.044
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	25	1920	1080	219480	5.984
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	176	144	219480	0.936
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	320	240	219480	1.096
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	480	360	219480	1.132
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	640	480	219480	1.548
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	1280	720	219480	3.056
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	539000	29.97	1920	1080	219480	5.98
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	176	144	219480	0.88
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	320	240	219480	0.988
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	480	360	219480	1.032
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	640	480	219480	1.34
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	1280	720	219480	2.204
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	12	1920	1080	219480	3.948
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	15	176	144	219480	0.988
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	15	320	240	219480	1.02
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	15	480	360	219480	1.036
"2SkA-cUEaJ0"	490.6	"h264"	480	360	300437	25	256	12010	0	12266	1448177	16976151	0	18424328	"flv"	820000	15	640	480	219480	1.404
